has_about_page,has_alexa_category,has_author,has_contact_page,has_site_description,has_top_image,is_categorized_by_alexa,reliable,site_links_in_count,site_ph_rank,site_rank,site_spd_median_load_time,site_spd_percentile,text,title
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, October 30)  A principal suspect in the death of Horacio ""Atio"" Castillo III on Monday said the charges against him, including murder, must be dismissed since these are baseless and unfounded.Arvin Balag, alleged president of the Aegis Juris fraternity, submitted to the Justice Department's senior prosecutor's office his 12-page counter-affidavit dated October 30 stating why the charges against him for murder and violation of the anti-hazing law lacked merit and probable cause.""The instant complaint against me should be rightfully dismissed by this Honorable Panel for lack of merit and for failure of Complainants to prove by probable cause that I committed violations of Republic Act No. 8049 (Anti-Hazing Law) and Article 248 of the Revised Penal Code (murder),"" read Balag's affidavit, with the words ""dismissed"" and ""failure"" spelled out in capital letters.Balag's statement comes more than a month after Horacio Castillo, Jr. and his wife Carmina, filed a complaint with the Justice Department on September 25 and a supplemental complaint on October 9. These complaints accused Balag and 21 other individuals and the Aegis Juris fraternity of the death of their 22-year-old son Atio.Atio was on his freshman year of law studies at the University of Santo Tomas when he applied to join the fraternity. He died on September 17 allegedly in hazing rites.READ: Timeline: The case of Horacio Castillo IIIBalag: My presence at hazing was not proven""A careful perusal of the records will reveal that Complainants failed to prove the existence of murder as well as the existence of any of its qualifying elements, such as treachery, taking advantage of superior strength, employing means to weaken the defense, means or persons to insure or afford impunity and evident premeditation,"" Balag's counter-affidavit read.The document also said Balag ""cannot be held liable for murder as charged therein for the death of Atio for the simple reason that neither my presence nor my participation was proven by the complainants.""He is represented by the Broto Cu Gotohio Law Offices. The counter-affidavit cited at least seven precedents in Philippine jurisprudence supporting Balag's claim for dismissal on the murder charge.On the charge of violating the Anti-Hazing Law, Balag denied that he ""could not in any way be held liable"" as well ""since there is no evidence whatsoever that Atio was placed in some embarrassing or humiliating situation or subjected to physical or psychological suffering or injury as a prerequisite for admission or entry to an organization.""In his counter-affidavit, Balag reiterated an earlier claim made by a fellow fraternity member, John Paul Solano, that Atio suffered from a pre-existing condition called Hypertrophic Cardiomyopathy (HCM) that may have led to his death on September 17.READ: Atio death certificate proves he died of heart disease - hazing suspectCiting on online source, Balag said ""patients with HCM have an increased risk for Cardiac Failure. Thus, if it is true that Atio died of Cardiac Arrest, the death of Atio is not due to hazing but he died of Cardiac Arrest most probably due to his HCM.""Arvin Balag also mentions Atios hypertrophic cardiomyopathy in his counter-affidavit (1/2) | @anjocalimario pic.twitter.com/OrsQjYltTc  CNN Philippines (@cnnphilippines) October 30, 2017Citing the Medico Legal Report, Balag said there were no injuries to Atio's kidneys. Police have said that the cause of Atio's death was ""severe blunt traumatic injuries.""""If it is indeed true that Atio is a victim of hazing where he suffered from severe physical trauma, Atio's kidneys should have acquired some degree of kidney injury,"" Balag said in his counter-affidavit.He added, ""Simply put, there is no finding in any manner whatsoever that Atio suffered multiple organ failure which is the reported common cause of death from hazing. Thus, the most likely proximate cause of the death of Atio is Cardiac Arrest because of HCM, and not due to hazing.Castillo's parents insist their son was healthy, saying he was an active football player. They added Castillo underwent a medical checkup before he entered the university, and was declared in good health.Balag's affidavit also stated that a Facebook conversation that allegedly showed him and other fraternity members and alumni discussing their next moves after Atio's death is ""inadmissible as evidence.""In a senate hearing, the Manila Police Department presented screenshots of the conversation and declared that based on the statements in it, there was a clear attempt to cover up the death of Atio.RELATED: Police: Aegis Juris attempted to 'cover up, conceal' UST law student's deathState witness: Balag was involved in hazingIt is unclear if Balag's October 30 counter-affidavit took into consideration a statement made six days earlier by another respondent, Marc Ventura. In his sworn statement to the Justice Department and National Bureau of Investigation, Ventura narrated his account of the seven hours until 6 a.m. of September 17 when Atio died.Ventura has turned state witness. He said Balag struck the fifth blow that caused the neophyte to collapse and fall unconscious.READ: Aegis Juris president struck final blow that rendered Atio unconscious  state witness""Sa ikalimang palo doon na siya napasubsob. Nagcollapse siya doon. Hindi siya nagsasalita pero umuungol kapag tinatawag namin siya,"" he said.[Translation: After the fifth strike, that's when he fell face first. He collapsed. He stopped talking but he was moaning when we were calling his name.]Balag's counter-affidavit was executed also on the same day that one of the other high-profile respondents, Nilo Divina presented his 42-page statement. Divina is the dean of the UST Civil Law Faculty and an alumnus of the Aegis Juris fraternity. The dean denied any attempt at a cover up and defended himself saying he did all he possibly could to assist the Castillo family and help them get justice.RELATED: UST law dean Divina slams 'smear campaign' over hazing deathCNN correspondent Anjo Alimario contributed to this report.",Aegis Juris' alleged president calls for dismissal of Atio murder charges for lack of merit
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, October 18)  Police on Wednesday revealed to senators attempts by Aegis Juris Fraternity members to ""conceal"" circumstances behind the death of hazing victim Horacio ""Atio"" Castillo III.The Philippine National Police on Wednesday presented to the Senate Committee on Public Order and Dangerous Drugs several screengrabs of a Facebook conversation that focused on Atio's hazing death. Those on the thread are active Aegis Juris alumni and members, said Manila Police Department Chief Superintendent Joel Coronel in the Senate hearing.""Based on the exchange of communication from these fraternity members, it would appear that the tendency of the fraternity to conceal or obstruct justice is very evident. They want to evade, avoid at all costs the investigation and prosecution of this case,"" Coronel said.During the second Senate probe on Castillo's case, Coronel testified that members of the fraternity had a Facebook conversation from September 17, the day Castillo died, to the 18th, when news of his death broke, to discuss their next moves.UST Civil Law Dean Nilo Divina, an alumnus of the Aegis Juris fraternity who is on leave from the group, said he was notified by the faculty secretary of Castillo's death 15 minutes after he attended noon mass on September 17. Atio's mother, Carmina Castillo said she only knew of her son's fate on September 18, at around 1 p.m., more than 24 hours after the dean did.Castillo's body was brought by one of the principal suspects, John Paul Solano, to Chinese General Hospital on September 17. Solano, in his closed-door testimony on September 25 that was made public by the senate panel on Wednesday said that Aegis Juris President Arvin Balag told him to bring the body to Chinese General which was further away from the UST Hospital.Frat meets to discuss next movesChief Superintendent Coronel told the Senate panel that the two Facebook threads made up a 38-page report of screengrabs that were submitted to the PNP's Anti-Cybercrime Unit ""for verification, authentication, and validation."" Even as validation was pending, parts of the Facebook exchange were revealed in the Senate hearing.The thread begins with several alumni sending consecutive messages just a few hours after they learned of Castillo's death. There was also a lot of back-and-forth talk about where they would meet to discuss what happened.Coronel said, that in the thread, the frat members discussed meeting in a hotel to talk about Castillo's case. Coronel showed footage from the Closed Circuit Television (CCTV) of the Novotel Manila Araneta Center hotel in Cubao, Quezon City showing Aegis Juris Fraternity members inside an elevator of the Novotel hotel days after Atio's death. He added that their meeting was held in a third floor function room of the hotel.PNP reveals CCTV showing Aegis Juris members in Novotel | LIVE https://t.co/CaczwF9CtH pic.twitter.com/2DMDv2eIlg  CNN Philippines (@cnnphilippines) October 18, 2017""Several members of this fraternity met in a meeting in Novotel Hotel purposely to discuss the actions to be taken in this investigation,"" he said.Coronel identifies personalities seen in Novotel CCTV | LIVE https://t.co/CaczwF9CtH pic.twitter.com/3WpNARVbI4  CNN Philippines (@cnnphilippines) October 18, 2017Sense of urgency in messagesOne brod named Jet Dela Pea Villaroman on September 17 asks: ""GP (name concealed) may news ba tayo if napalinis na ang fratlib?"" GP stands for Grand Praefectus, a term Aegis Juris members use to refer to their present and past presidents.[Translation: GP (name concealed), do we have news if the fratlib was already cleaned?""]It also appears the person was referring to the fraternity's library (fratlib) where Castillo's hazing was believed to have taken place.The frat members also discussed how influential the Castillo family are.A message from Alston Kevin Anarna on September 17 reads: ""Brod may kaya yang family nyan. Bukas makakakuha na sila search warrant sa fratlib. Sana malinis na""Matanggap (sic) na ang paddle dun.""(Senator Joel Villanueva, a member of investigating panel then clarifies that this may have been mean to read ""Matanggal"" or ""to remove."")Related: Paddles found in Aegis Juris fraternity libraryThe Manila Police Department earlier disclosed that some Aegis Juris alumni were able to get hold of footage from the CCTV camera near the fraternity library on the night of the hazing. They said some also checked the CCTV footage of barangays in the area.This appears to be backed by the conversation, as one alumnus named Ronald Cheng on September 18 says: ""Nakita ko na CCTV ng baranggay... Nilapitan ko ung tanod na contact ng brod dito saten. Plus nakita ko din ung mismong monitor. Hindi covered ang frat lib ng cctv."" Cheng, who is a staff of the Supreme Court Second Division, was obstructing justice with the information he revealed, Senator Villanueva said.[Translation: ""I saw the CCTV. I also went around the area but the fratlib is not covered by the CCTV of the barangay.""]Hazing suspect Jose Miguel Salamat, who goes by Mig Salamat on Facebook, posted he was in possession of Atio's cellphone. He added Atio's parents have been calling their son and sending him several messages.""Brod flood na ng messages laman ng cellphone nung brod na yon puro from mom and dad lagpas na rin sa daliri ko ung missed calls (sic),"" he said in the thread.Atio's mother, Carmina, asked the suspects to return their son's watch, eyeglasses, and cellphone.Others raised security concerns about their conversation thread. A fraternity member identified as Alston Kevin Anarna on September 18 says: ""Can we leave this chat group and add again all members. At least every 24 hours. So messages will be deleted.""Later in the hearing, Senator Migz Zubiri, who is a friend of the Castillo family expressed his dismay.""Kung ganito ang ating future lawyers, I feel sorry for the law profession,"" said Zubiri, who is pushing for an amendment in the Anti-Hazing law that will penalize professionals with disbarment of revocation of their licenses if they are found to have been involved in hazing activities.Senator Win Gatchalian added, ""Nakakakilabot. Ang objective is really pagtakpan ang isa't isa.""Chief Superintendent Coronel said that the conversation casts doubt on the fraternity's sincerity in cooperating with the investigation into the case. Days after Castillo's death, Aegis Juris issued a statement pledging cooperation with authorities.","Police: Aegis Juris attempted to 'cover up, conceal' UST law student's death"
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, November 15)  The ""selfie king"" is at it again, this time at the Association of Southeast Asian Nations (ASEAN) Summit.Special Assistant to the President Christopher ""Bong"" Go has long been documenting and posting photos of President Rodrigo Duterte's activities on his Facebook page. His posts have become a de facto source of up-close-and-personal interactions of the President.The 41-year-old official is making waves on social media since first posting about Duterte's first face-to-face meeting with United States President Donald Trump at the Asia-Pacific Economic Leaders' Summit in Vietnam, where Go seemed to be more prominent in the photo's foreground than the two heads of state.During the ASEAN Summit from November 13 however, Go upped his selfie game.He posted a Facebook album featuring his numerous selfies with world leaders who attended the ASEAN Summit.Among the leaders Go had a selfie with were Trump, Canadian Prime Minister Justin Trudeau, Australian Prime Minister Malcolm Turnbull, and Russian Prime Minister Dmitry Medvedev.The album received mostly positive feedback from netizens, and now has over 26,000 reactions, 5,000 shares, and 600 comments.Go's selfie efforts were not just a local hit, as one the U.S.'s leading broadsheets, The Washington Post, featured the President's top aide, calling Go a ""selfie savant.""With his prominent selfie collection going viral, Go is also taking over netizens' profile pictures.On Tuesday, Facebook introduced a special frame featuring the selfie king, where users can add Go's standard poker-faced photobomb into their own photos.The special Facebook frame is labeled ""Philippine National Watermark Bong Go.""Other netizens got more creative, inserting Go's selfie in different situations and iconic photos.",'Selfie King' Bong Go shares spotlight with world leaders
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, November 15) - Family and friends are calling for prayers for Philippines' King of Rock and Roll Pepe Smith, who was admitted to the hospital on Wednesday.Family and friends are calling for prayers for Philippines' King of Rock and Roll Pepe Smith, who was admitted to the hospital on Wednesday.Manager Mark de Leon said Smith was brought to the hospital due to a stroke.""Na-stroke na si Pepe last year, tapos sabi daw ng doktor, ganu'n daw talaga, puwedeng umulit,"" De Leon said.[Translation: Pepe already suffered from a stroke last year, the doctor said it could really happen again.]The 70-year-old rock pioneer is in stable condition, and is waiting for a neurologist to give the official medical report, he added.Music organizer Dudee Alfonso posted a photo of Smith with an oxygen mask on a hospital bed in Metro Antipolo Hospital and Medical Center.Smith was set to host his first ever ""Pepe Smith Rockfest"" on November 18. The organizers of the event said they will release a statement regarding the state of Smith's health and the music festival.""In view of Pepe's health condition, we would like to inform you that the Pepe Smith Rockfest organizers are currently holding a meeting and would be coming out with an official statement within the day. We also appeal for fervent prayers for our beloved Pinoy Rock legend,"" it said in a Facebook post on Wednesday.Local artists also offered their prayers for the rock legend.Fight, sir Pepe Smith. We are all behind you  Ebe Dancel (@ebedancel) November 15, 2017Rock it out Piyaps! Get better. https://t.co/TeEJtK4T3o  Tirso Ripoll (@TirsoRipoll) November 15, 2017Pagaling po kayo, nyor Pepe Smith!  peryodisaurusrex (@vindancel) November 15, 2017It is still unclear why Smith was rushed to the hospital. CNN Philippines is reaching out to his manager and relatives.Smith also suffered from a mild stroke earlier this year. But he said he's better after the health scare.""I'm better Rock and roll pa rin. It will never die,"" Smith said in September.",Prayers sought for hospitalized Pepe Smith
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, November 15)  The much-anticipated Association of Southeast Asian Nations (ASEAN) Music Festival in Makati City came to an abrupt halt on Tuesday after organizers canceled it almost just as soon as it started.The ASEAN 2017 National Organizing Council, which handled the event, said it was due to public safety.""For reasons of public safety, we have stopped the show. People are leaving to go home. We are sorry for the inconvenience,"" Southern Police District Chief Ssupt. Tomas Apolinario said.Authorities said the free concert attracted over 15,000 people. Police initially said the crowd was hard to manage.Parokya ni Edgar frontman Alfonso ""Chito"" Miranda, Jr., one of the performers in the festival, said the local music scene should not be underestimated.""Di daw kasi nila ine-expect na ganun kadami ang pupunta kaya di nila napaghandaan ng maayos,"" Miranda tweeted.[Translation: They said they did not foresee that a lot of people would attend.]Sana nextym hindi na ma- underestimate kung gaano kabuhay ang local music scene. Di daw kasi nila ine-expect na ganun kadami ang pupunta kaya di nila napaghandaan ng maayos. Buti nalang walang major injuries. May this serve as a lesson na maging mas handa nextym. Long live OPM! pic.twitter.com/WjS4V4R8JR  Alfonso Miranda Jr (@chitomirandajr) November 14, 2017Concertgoers also said the crowd was massive.CJ Domingo, who traveled all the way from Malabon with his siblings to attend the concert, said some people had even fainted.He said authorities had difficulty controlling the crowd because there were so many people.""Sobrang siksikan po tapos narinig ako kanina na ano po parang nasira daw po yata ang pila ng mga nakapila from 2 pm pa. Kaya po parang nagkagulo ang mga crowd,"" Domingo said.[Translation: It was so crowded and I heard a while ago that the line of people who had been in line since 2 pm was broken. That's why the crowd went wild.]Domingo said he saw at least 20 people being attended to by medics. He also claimed most of those who blacked out found it hard to breathe.Another concert goer, Mil Austria echoes Domingo's observation""Madami ring nahimayay noong nagsisimula ang concert Sobra. Hangang dito po crowded po yan,"" Austria said.CNN Philippines tried to speak to the organizers but they refused to give details. The Presidential Communications Operations Office, which handles the affairs of the National Organizing Council, did not reply as well.The ASEAN Music Festival was held in commemoration of the 50th anniversary and Philippine Chairmanship of ASEAN.It was supposed to feature both local artists and musicians from ASEAN countries.",ASEAN Music Festival canceled as people fainted
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"(CNN)  Christmas 2019 will be coming a bit earlier for ""Wonder Woman 2"" fans.Warner Bros. has announced that the film will be released on November 1, 2019 -- six weeks earlier than had originally been slated.There was much excitement at this year's San Diego Comic-Con International when it was announced that the sequel to this year's blockbuster superhero movie would be coming out in mid-December 2019.'Wonder Woman 2' -- What we knowWith the film now being pushed up, it will no longer be in competition with ""Star Wars: Episode IX,"" which is slated for a December 2019 release.""Wonder Woman"" star Gal Gadot and director Patty Jenkins are both signed on for the sequel.The first film has grossed more than $412 million since its release in June, and Gadot can be seen next as part of the ensemble cast of superheroes in ""Justice League,"" which comes out Friday.Warner Bros. is owned by Time Warner, also CNN's parent company.This story was first published on CNN.com, ""'Wonder Woman 2' is coming out earlier.""",'Wonder Woman 2' is coming out earlier
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, October 27)  Several countries and international organizations have pledged to help rebuild war-torn Marawi, Malacaang said Friday.These include Australia, Japan, the United States Agency for International Development (USAID), Asian Development Bank (ADB), European Union (EU), World Bank, and the United Nations Development Programme (UNDP).Task Force Bangon Marawi said it is studying the offers to ensure compliance with the government's policy on foreign aid.""We understand that there are certain pronouncements made by the President regarding certain manners Of course we're duty-bound to follow those policies,"" Office of Civil Defense Assistant Secretary and Task Force Bangon Marawi Spokesman Kristoffer James Purisima said in a Malacaang press briefing.""We will periodically release information as to which donations we've accepted,"" he said.President Rodrigo Duterte has made it clear he does not want any aid with conditions, as he repeatedly lashed out at the European Union (EU) for alleged criticisms of the drug war.The EU pledged up to P6 billion to help the displaced Marawi residents start small businesses.Though the President has said he does not want aid from EU, there is no final decision yet, according to Task Force Bangon Marawi.It said the government has already received assistance from Canada, China, Germany, Korea, India, Thailand, Singapore, Association of Southeast Asian Nations (ASEAN) Coordinating Centre for Humanitarian Assistance, and USAID.Details on how much each donor has given, in cash or in kind, has yet to be released.Duterte earlier said rebuilding Marawi may cost more than P50 billion.Help in military trainingApart from financial aid, there are also offers to help train the country's troops in urban warfare, the kind of warfare that government troops had engaged in with the ISIS-inspired Maute Group in Marawi.Armed Forces spokesman Major General Restituto Padilla said Australia is training a military battalion for this. This is the battalion that was first sent to Marawi when the crisis broke out on May 23, prompting Duterte to declare martial law throughout Mindanao.He said the U.S., Russia, and China have also expressed willingness to assist the Philippine military with similar kinds of training.""Although meron namang orientation at meron namang konting training ang ating karamihan na sundalo, bibihira at maliit lang 'yung puwersa natin na talagang ganap na handa sa ganitong mga pagkakataon (Although our soldiers have some training in urban warfare, only a small part of our force is really equipped),"" Padilla said.Terrorists may no longer be in Marawi, after soldiers killed 920 of them, but no less than President Duterte warned that ""lone wolf"" attacks may happen across the country. A total of 165 soldiers and 47 civilians were also killed in Marawi.Padilla said ""lone wolves"" may come from the list of suspected rebels and terrorists that the government ordered arrested since June. Of some 300 names in the list, only about 100 are in custody.""Remember, they still remain at large. So they still pose a threat,"" Padilla said.The military calls on Filipinos to report any suspicous effort by extremists to recruit followers via social media, to prevent any terror attack.",PH allies pitch in for Marawi rehabilitation
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, October 31)  Over 6,000 people displaced by the five-month long Marawi crisis can now return to their homes.""In at least nine barangays, beginning... Sunday until November 4, Saturday, there will be around 6,400 individuals who will be allowed to return,"" Task Force Bangon Marawi spokesperson Kristoffer Purisima told CNN Philippines' The Source.The number is only a fraction of an estimated total of 359,000 internally displaced persons (IDPs).Purisima previously made the announcement during a press briefing on Friday, where he announced that returning residents should have identification cards.""To ensure that the returning IDPs are legitimate Marawi City residents, ID cards are being issued by their respective barangays based on available data,"" Purisima said on Friday.Related: Thousands of evacuees return to MarawiClearing operations in the war-torn city carry on even after the fighting between military troops and ISIS-linked Maute Group fighters ended on October 23.The military is tasked with ensuring that each of the buildings are clear of booby traps or improvised explosive devices that might have been planted by Maute fighters.Over the weekend, two soldiers died during clearing operations in 23 vital buildings within the main battle area. Foxholes and home-made bombs were made in this area as terrorists upped their defensive position while fighting.This is why Purisima maintains that other IDPs cannot return to their houses yet.""This is not an ordinary disaster in the sense that after a typhoon, we can immediately go in or the residents may immediately return. This involves the safety... of the civilians because we have to ensure that the areas they will return to... [have] no hostilities there,"" said Purisima.""So it's really a very complicated or layered situation but we're responding to it as fast as we can,"" he added.In a statement on Tuesday, Sen. Nancy Binay called on the military to hurry with its clearing operations so rehabilitation efforts could begin. She urged them to bring bomb squads to assist in the task.""I call on the authorities, especially the Armed Forces of the Philippines and the Philippine National Police na pabilisin ang clearing operations sa loob ng mga apektadong barangay... This way, ang mabilis na pagtatapos ng clearing ay mas mapapaaga ang simula ng rebuilding ng lungsod,"" she said.(Translation: I call on the authorities, especially the Armed Forces of the Philippines and the Philippine National Police, to speed up clearing operations in affected barangays... This way, the faster clearing will help us start early in rebuilding the city.)The extent of the damage in Marawi City has yet to be fully evaluated. Task Force Bangon Marawi has assessed 49 out of 96 barangays, and is completing a report on damages on losses.However, the full assessment cannot be completed until clearing operations are finished. Once complete, the task force will be able to suggest a figure for necessary costs to rehabilitate Marawi, as well as a time frame.""As for the main battle area, we still have to wait for the clearing operations to conclude on the part of AFP. Once we're given the go signal, we'll already proceed to the main battle area for the assessment,"" said Purisima.The government is proposing a P10-billion budget for Marawi rehabilitation next year, while P5 billion is earmarked this year. Purisima maintains that this is ""barely enough for rehabilitation and recovery.""The budget comes on top of aid, donations, and pledges promised by other countries and private personalities.Foreign assistance has arrived from Canada, China, Germany, Korea, India, Thailand, Singapore, the United States Agency for International Development (USAID), and the Association of Southeast Asian Nations (ASEAN) Coordinating Center for Humanitarian Assistance on Disaster Management.More pledges are also coming from Australia, Japan, Asian Development Bank, the European Union, United Nations Development Programme, USAID, and the World Bank.CNN Philippines Correspondent Gerg Cahiles contributed to this report.","Task Force Bangon Marawi: 6,400 IDPs going home this week"
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Metro Manila (CNN Philippines, October 30)  Mindanao peace advocate and action star Robin Padilla is launching a civic group that will focus on the psychosocial needs of the people affected by the five-month crisis.""Hindi ito natural calamity na lahat ng tao, naging biktima ka, madali mong tanggapin. Kasi kalikasan eh. Hindi ito kalikasan, man-made ito. Binigay sa iyo ito, sa utak mo meron kang konting depression, bakit nangyari sa 'yo,"" Padilla told CNN Philippines' ""The Source"" on Monday.[Translation: It's not like a natural calamity. It's easier to accept devastation caused by natural disasters, but the Marawi crisis is man-made. People would be depressed, they would ask why it happened to them.]Prior to the launch of ""Tindig Marawi,"" Padilla gave P5 million ($96,700) in August for the psychosocial therapy of children affected by the five-month crisis. He also gave another P5 million worth of relief goods for the evacuees.More than 30,000 people who fled the fighting and sought shelter in evacuation centers availed of psychosocial aid like stress debriefing and psychiatric treatments, said Office of Civil Defense Deputy Administrator Kristoffer Purisima in August.Padilla, who converted to Islam in 1996, said he is consolidating help from private companies and colleagues in in show business for Tindig Marawi, which he launched on October 26.Two large tech companies have pledged to help in rehabilitation, said public relations executive Amor Maclang, also a member of Tindig Marawi.International real estate portal Lamudi of Rocket Internet, is connecting with real estate developers in the Philippines to pledge homes, she said.PLDT also offered its financial technology services to provide insurance services using digital and mobile technologies as platforms.However, since insurance and interest are prohibited in Islam, Maclang said the company agreed to modify their program, and offer banking services according in line with Islam.Among the features of ""halal"" finance is working for profit and allowing investment only in socially responsible projects.""Marami po tayong Muslim brothers who are technically excluded in the financial system kasi bawal po ang insurance, ang pa-interest,"" said Maclang.[Translation: We have a lot of Muslim brothers who are technically excluded in the financial system since insurance and interest is prohibited in Islam.]Padilla said they will solicit donations from the public through a telethon on the ABS-CBN network on November 12, and online through kasamaka.com., or KKK - a reference to the Filipino revolutionary movement against Spain in the 19th century. Padilla identifies himself as a ""Katipunero.""He also emphasized the need to meet housing and livelihood.""Hindi mo man maibigay agad 'yung buhay nila, dapat maibigay mo man lang 'yung comfort,"" Padilla said.[Translation: If you can't give them back their lives yet, at least you have to see that they are comfortable.]On Sunday, more than 4,000 evacuees were allowed to go home in Barangay Basak Malutlut, a village in Marawi City. Some houses are still intact, while others are in shambles.READ: Thousands of evacuees return to MarawiIslam is not terrorismPadilla said the Marawi crisis has its roots in history of injustice against Muslims, who are a minority in the Philippines.""Hindi lang Marawi eh. Meron pang Zamboanga na nangyari,"" Padilla said, referring to the Zamboanga siege in September 2013. ""Tandaan po natin, ang mga violence na nangyayari sa Pilipinas ay dala pa ng historical injustice sa atin,"" he added.[Translation: It is not just Marawi. Zamboanga (siege also happened). We should keep in mind that violence roots from historical injustice.]More than 200 people died in the three-week crisis in September 2013 after around 500 Moro National Liberation Front (MNLF) members attacked Zamboanga City.This was after the group was excluded in a peace agreement between the government and the armed rebels, specifically the Moro International Liberation Front (MILF), an offshoot of the MNLF.Padilla pushed for the passage of the Bangsamoro Basic Law which is now in Congress, and the shift to a federal form of government.Once known for his persona as show business's ""bad boy"", 47-year-old Padilla said his conversion to Islam and his desire to help Marawi get back on its feet were because he believed Islam is a religion of peace.""Kailangan kong tumindig at ipaglaban ko na hindi terorismo ang Islam dahil nagkaroon ng magandang epekto sa akin at wala tayong makukuha sa karahasan,"" Padilla said.[Translation: I need to tell people Islam does not mean terrorism, because the religion had a good effect on me. We will not get anything from violence.]Lanao del Sur Crisis Management Committee Spokesperson Zia Alonto Adiong, meanwhile, said aside from the reconstruction and rehabilitation of Marawi, people must also help the government fight violent extremism.Adiong also said the conflict was not rooted in religion, since the fighting started by the Maute group was ""un-Islamic.""READ: Marawi crisis spokesperson urges inclusive approach to combat extremismDefense secretary Delfin Lorenzana announced the end of the fighting in Marawi on October 23, exactly five months since the crisis started in May.Among the casualties are 920 terrorists and 165 government forces. Almost 1,800 were also held hostage, but were eventually rescued by the troops.READ: Fighting in Marawi City is over",Actor Robin Padilla steps up to help in Marawi rehabilitation
1,0,0,1,0,1,0,1,1790,334,38896,3676,15,"Marawi City (CNN Philippines, October 29)  Marawi officials are not too keen on Vice President Leni Robredo's proposal to preserve the ruins of the war-torn city.Marawi Mayor Majul Gandamra said government efforts should instead focus on reconstructing the devastated areas, which comprise nearly a third of the city.He said the displaced residents' concerns should be prioritized.""There are some sensitivities that we have to consider like for example, cultural, religous and other sensitivities of our people na hindi po basta-basta na ang ganyang mga proposal ay gagawin without thorough consultation, deliberations with our people [we cannot just approve a proposal without thorough consultation],"" Gandamra said.Lanao del Sur Crisis Management Committee Spokesperson Zia Alonto Adiong said the proposed memorial park should be limited within a certain area.""We're open and we just have to look at the plan itself,"" he said.Some residents told CNN Philippines all they want is to return home.""Payag kami pero ang gusto lang namin mangyari na yung bahay namin siyempre sunog, sira lahat, lahat sa mga kasangkapan namin, kung puwede lang mapapalitan yung bahay namin at saka mga kasangkapan namin [We will agree to it but we want our destroyed homes and possessions to be replaced],"" Emmah Umpar said.Over 300,000 residents were displaced as government forces fought with the ISIS-inspired Maute group that attacked Marawi on May 23.The five-month heavy fighting, described as the country's longest urban war, reduced many homes and buildings to rubble.During an interview after meeting with fisherfolk at Sabang Beach, Bulan in Sorsogon on October 24, Robredo suggested the preservation of city ruins to stand as a monument for the soldiers' bravery.""Sana ma-preserve iyon, dahil ito ay parang monumento ng kagitingan at, 'di ba, ng pakikipaglaban, hindi lang ng mga sundalo natin, pero ng mga residente ng Marawi. Ito rin ay magsisilbing aral-aral ng lahat-tungkol sa terorismo, tungkol sa, 'di ba, hidwaan,"" Robredo said.[Translation: I hope these are preserved because these are monuments of valor and battle, not only by our soldiers, but also the Marawi residents. This also serves as a lesson to all, about terrorism and cultural divide.]A total of 165 government troops were killed in Marawi, along with 47 civilians, and 920 terrorists.President Rodrigo Duterte himself said rebuilding Marawi will cost more than P50 billion.",Marawi officials wary of Robredo's pitch to preserve ruins
